stats_o/std,stats_g/mean,stats_g/std,train/success_rate,train/episode,stats_o/mean,test/mean_Q,epoch,test/success_rate,test/episode
0.91894096,0.3675374,0.2194031,0.0033333333333333335,70000.0,0.2095844,-56.36287,700,0.004166666666666667,14000.0
0.91893476,0.36753473,0.21940793,0.0025,70100.0,0.20958246,-54.909332,701,0.012500000000000002,14020.0
0.9189276,0.36753163,0.21941419,0.0025,70200.0,0.20958072,-56.58075,702,0.012500000000000002,14040.0
0.9189188,0.36752877,0.21941875,0.0008333333333333334,70300.0,0.20958059,-56.13725,703,0.016666666666666666,14060.0
0.91890913,0.36752757,0.21942282,0.0016666666666666668,70400.0,0.20958023,-55.28174,704,0.025000000000000005,14080.0
0.91890126,0.367525,0.21942829,0.0025,70500.0,0.20957977,-54.44826,705,0.020833333333333332,14100.0
0.9188933,0.36752462,0.21943443,0.0008333333333333334,70600.0,0.20957904,-54.705704,706,0.041666666666666664,14120.0
0.91888523,0.3675237,0.21944182,0.0008333333333333334,70700.0,0.2095788,-54.16972,707,0.008333333333333333,14140.0
0.918878,0.36752295,0.21944754,0.0008333333333333334,70800.0,0.20957841,-56.128872,708,0.008333333333333333,14160.0
0.9188711,0.36752042,0.2194549,0.0008333333333333334,70900.0,0.20957847,-55.097187,709,0.016666666666666666,14180.0
0.918863,0.36752012,0.21946017,0.0,71000.0,0.20957892,-53.46272,710,0.012500000000000002,14200.0
0.9188554,0.3675184,0.2194664,0.0025,71100.0,0.20957915,-55.905167,711,0.020833333333333332,14220.0
0.9188483,0.36751732,0.2194717,0.0008333333333333334,71200.0,0.2095787,-57.42331,712,0.004166666666666667,14240.0
0.9188401,0.3675159,0.21947937,0.0,71300.0,0.20957826,-55.93999,713,0.03333333333333333,14260.0
0.9188331,0.367515,0.21948533,0.0033333333333333335,71400.0,0.20957778,-57.724133,714,0.004166666666666667,14280.0
0.91882354,0.36751446,0.21949099,0.0008333333333333334,71500.0,0.2095777,-58.036774,715,0.012500000000000002,14300.0
0.91881466,0.36751398,0.21949677,0.0,71600.0,0.20957768,-57.354603,716,0.004166666666666667,14320.0
0.91880554,0.36751318,0.21950372,0.0025,71700.0,0.20957847,-56.613422,717,0.004166666666666667,14340.0
0.91879684,0.3675116,0.21950956,0.0033333333333333335,71800.0,0.20957853,-56.86771,718,0.012500000000000002,14360.0
0.91879004,0.36751127,0.21951509,0.0008333333333333334,71900.0,0.20957907,-54.797977,719,0.012500000000000002,14380.0
0.918781,0.36751008,0.21952148,0.0008333333333333334,72000.0,0.20957927,-56.874237,720,0.008333333333333333,14400.0
0.9187713,0.36750826,0.21952628,0.0025,72100.0,0.20957941,-56.457184,721,0.008333333333333333,14420.0
0.9187615,0.36750844,0.21953197,0.0025,72200.0,0.20957969,-56.99405,722,0.020833333333333332,14440.0
0.91875046,0.36750785,0.219537,0.0025,72300.0,0.20957978,-54.82802,723,0.004166666666666667,14460.0
0.9187388,0.36750802,0.21954106,0.0016666666666666668,72400.0,0.20958008,-57.787647,724,0.004166666666666667,14480.0
0.9187266,0.36750796,0.21954562,0.0,72500.0,0.20957993,-56.56731,725,0.008333333333333333,14500.0
0.91871476,0.3675078,0.21955077,0.0,72600.0,0.20957883,-59.725006,726,0.0,14520.0
0.91870373,0.36750856,0.2195545,0.0008333333333333334,72700.0,0.20957823,-57.978176,727,0.020833333333333332,14540.0
0.9186912,0.3675094,0.21955784,0.0,72800.0,0.20957719,-54.21663,728,0.020833333333333332,14560.0
0.9186794,0.36750987,0.21956284,0.0,72900.0,0.2095765,-60.141262,729,0.008333333333333333,14580.0
0.91866785,0.3675108,0.21956412,0.0016666666666666668,73000.0,0.20957546,-58.90993,730,0.012500000000000002,14600.0
0.9186571,0.36751103,0.21956824,0.0008333333333333334,73100.0,0.20957452,-58.834774,731,0.008333333333333333,14620.0
0.9186464,0.36751118,0.21957178,0.0008333333333333334,73200.0,0.2095735,-59.455006,732,0.004166666666666667,14640.0
0.9186329,0.36751124,0.21957244,0.0,73300.0,0.20957251,-59.033825,733,0.012500000000000002,14660.0
0.9186217,0.36751238,0.21957178,0.0016666666666666668,73400.0,0.2095719,-56.99246,734,0.020833333333333332,14680.0
0.9186105,0.36751238,0.21957393,0.0008333333333333334,73500.0,0.20957112,-57.373215,735,0.012500000000000002,14700.0
0.91859883,0.36751208,0.21957755,0.0016666666666666668,73600.0,0.2095707,-60.81724,736,0.012500000000000002,14720.0
0.9185861,0.36751232,0.21957953,0.0016666666666666668,73700.0,0.20957096,-57.795135,737,0.004166666666666667,14740.0
0.9185751,0.3675126,0.21958204,0.0008333333333333334,73800.0,0.20957017,-60.700607,738,0.008333333333333333,14760.0
0.91856354,0.3675128,0.21958409,0.0008333333333333334,73900.0,0.20956956,-60.848576,739,0.0,14780.0
0.9185522,0.36751232,0.21958597,0.0016666666666666668,74000.0,0.2095683,-56.72501,740,0.012500000000000002,14800.0
0.918541,0.36751238,0.21958947,0.0033333333333333335,74100.0,0.20956738,-61.39027,741,0.008333333333333333,14820.0
0.91853017,0.36751238,0.21959083,0.0008333333333333334,74200.0,0.20956726,-59.375546,742,0.008333333333333333,14840.0
0.91851896,0.36751297,0.21959181,0.0025,74300.0,0.20956706,-60.328278,743,0.008333333333333333,14860.0
0.91850805,0.36751297,0.21959452,0.0008333333333333334,74400.0,0.20956616,-60.406937,744,0.004166666666666667,14880.0
0.9184969,0.3675137,0.2195981,0.0008333333333333334,74500.0,0.20956604,-60.071697,745,0.004166666666666667,14900.0
0.9184863,0.36751434,0.21960156,0.0008333333333333334,74600.0,0.2095648,-60.930984,746,0.008333333333333333,14920.0
0.91847545,0.36751512,0.21960337,0.0008333333333333334,74700.0,0.20956457,-61.025803,747,0.012500000000000002,14940.0
0.9184657,0.36751518,0.21960674,0.0008333333333333334,74800.0,0.20956367,-59.30667,748,0.012500000000000002,14960.0
0.9184556,0.3675151,0.21960895,0.0016666666666666668,74900.0,0.20956261,-59.620632,749,0.03333333333333333,14980.0
0.91844535,0.36751556,0.21961264,0.0008333333333333334,75000.0,0.20956188,-59.774506,750,0.020833333333333332,15000.0
0.9184343,0.36751565,0.21961586,0.0025,75100.0,0.20956208,-58.292698,751,0.03333333333333333,15020.0
0.918425,0.36751541,0.21961974,0.0016666666666666668,75200.0,0.20956206,-59.476948,752,0.008333333333333333,15040.0
0.9184157,0.3675162,0.21962206,0.0,75300.0,0.20956223,-59.689533,753,0.004166666666666667,15060.0
0.9184063,0.36751774,0.2196238,0.0025,75400.0,0.20956226,-59.996685,754,0.012500000000000002,15080.0
0.9183976,0.3675197,0.21962552,0.0025,75500.0,0.20956206,-58.582897,755,0.016666666666666666,15100.0
0.9183877,0.36751977,0.21962915,0.0008333333333333334,75600.0,0.20956175,-59.58636,756,0.012500000000000002,15120.0
0.91837937,0.3675199,0.21963264,0.0033333333333333335,75700.0,0.20956163,-61.969517,757,0.012500000000000002,15140.0
0.91837144,0.36751923,0.21963544,0.0,75800.0,0.20956208,-60.401794,758,0.020833333333333332,15160.0
0.9183641,0.36752105,0.21963699,0.0033333333333333335,75900.0,0.20956315,-58.184067,759,0.008333333333333333,15180.0
0.91835505,0.3675221,0.21963799,0.0016666666666666668,76000.0,0.2095639,-60.30167,760,0.008333333333333333,15200.0
0.91834575,0.3675231,0.21963899,0.0025,76100.0,0.20956425,-62.753353,761,0.0,15220.0
0.9183367,0.36752412,0.2196423,0.0008333333333333334,76200.0,0.20956443,-61.6122,762,0.016666666666666666,15240.0
0.9183271,0.36752525,0.21964507,0.0025,76300.0,0.20956464,-62.9662,763,0.008333333333333333,15260.0
0.91831905,0.3675263,0.21964712,0.0,76400.0,0.20956528,-61.784924,764,0.012500000000000002,15280.0
0.9183095,0.3675275,0.21964829,0.0016666666666666668,76500.0,0.20956463,-60.387386,765,0.008333333333333333,15300.0
0.91829973,0.3675283,0.2196512,0.0016666666666666668,76600.0,0.2095639,-59.22662,766,0.008333333333333333,15320.0
0.9182907,0.3675293,0.21965392,0.0025,76700.0,0.20956372,-58.994263,767,0.016666666666666666,15340.0
0.9182808,0.36753002,0.21965496,0.0016666666666666668,76800.0,0.20956357,-59.273884,768,0.008333333333333333,15360.0
0.91827136,0.36753026,0.21965589,0.0016666666666666668,76900.0,0.20956333,-59.4711,769,0.03333333333333333,15380.0
0.9182622,0.36753163,0.21965794,0.0008333333333333334,77000.0,0.20956297,-59.810017,770,0.004166666666666667,15400.0
0.9182522,0.36753258,0.21966057,0.0033333333333333335,77100.0,0.20956272,-58.734905,771,0.012499999999999999,15420.0
0.9182423,0.36753324,0.21966255,0.0016666666666666668,77200.0,0.20956238,-61.158276,772,0.008333333333333333,15440.0
0.9182331,0.36753383,0.21966355,0.0025,77300.0,0.20956247,-59.908096,773,0.02916666666666667,15460.0
0.9182236,0.36753455,0.21966489,0.0016666666666666668,77400.0,0.20956282,-59.155895,774,0.016666666666666666,15480.0
0.91821367,0.3675352,0.21966596,0.0033333333333333335,77500.0,0.20956255,-58.862644,775,0.016666666666666666,15500.0
0.9182052,0.36753508,0.21967001,0.0016666666666666668,77600.0,0.20956273,-58.027477,776,0.020833333333333332,15520.0
0.918196,0.36753574,0.2196723,0.0008333333333333334,77700.0,0.20956267,-59.061504,777,0.03333333333333333,15540.0
0.9181873,0.3675358,0.2196743,0.0008333333333333334,77800.0,0.20956235,-60.872314,778,0.020833333333333332,15560.0
0.91817886,0.3675376,0.21967618,0.0,77900.0,0.20956276,-60.425495,779,0.012500000000000002,15580.0
0.9181712,0.36753842,0.21967782,0.0033333333333333335,78000.0,0.20956235,-61.90497,780,0.008333333333333333,15600.0
0.918163,0.36753926,0.21968012,0.0016666666666666668,78100.0,0.20956188,-61.001328,781,0.012500000000000002,15620.0
0.91815543,0.36754033,0.21968167,0.0008333333333333334,78200.0,0.20956147,-59.267654,782,0.020833333333333332,15640.0
0.9181481,0.3675417,0.21968102,0.0,78300.0,0.20956115,-58.567448,783,0.020833333333333332,15660.0
0.91814065,0.36754203,0.21968384,0.0,78400.0,0.20956083,-62.377407,784,0.008333333333333333,15680.0
0.91813356,0.3675423,0.2196876,0.0016666666666666668,78500.0,0.2095594,-61.282993,785,0.004166666666666667,15700.0
0.91812474,0.367542,0.2196898,0.0008333333333333334,78600.0,0.2095588,-59.555298,786,0.016666666666666666,15720.0
0.91811603,0.36754283,0.21969266,0.0,78700.0,0.20955853,-60.596283,787,0.012500000000000002,15740.0
0.91810745,0.36754426,0.21969543,0.0016666666666666668,78800.0,0.20955811,-63.013645,788,0.016666666666666666,15760.0
0.91810066,0.36754465,0.21969949,0.0008333333333333334,78900.0,0.20955737,-61.40158,789,0.008333333333333333,15780.0
0.918091,0.3675449,0.2197022,0.0025,79000.0,0.20955735,-59.87485,790,0.012500000000000002,15800.0
0.91808265,0.36754575,0.21970566,0.0016666666666666668,79100.0,0.20955725,-59.28473,791,0.012500000000000002,15820.0
0.91807383,0.3675475,0.21970952,0.0,79200.0,0.2095582,-59.25114,792,0.03333333333333333,15840.0
0.9180667,0.36754975,0.21971035,0.0016666666666666668,79300.0,0.20955785,-59.226994,793,0.020833333333333332,15860.0
0.9180593,0.36755076,0.21971436,0.0,79400.0,0.20955713,-61.27177,794,0.016666666666666666,15880.0
0.9180527,0.3675513,0.2197191,0.0008333333333333334,79500.0,0.20955698,-59.722004,795,0.012500000000000002,15900.0
0.918046,0.36755228,0.2197227,0.0016666666666666668,79600.0,0.20955653,-57.34085,796,0.025000000000000005,15920.0
0.9180401,0.367553,0.21972956,0.0008333333333333334,79700.0,0.20955561,-58.8674,797,0.012500000000000002,15940.0
0.9180345,0.36755314,0.21973462,0.0025,79800.0,0.20955461,-58.99333,798,0.025000000000000005,15960.0
0.91802984,0.36755392,0.21973903,0.0008333333333333334,79900.0,0.20955367,-58.921265,799,0.020833333333333332,15980.0
0.91802377,0.36755434,0.21974428,0.0,80000.0,0.20955287,-58.24019,800,0.025000000000000005,16000.0
0.918019,0.36755475,0.21974911,0.0,80100.0,0.20955195,-58.363674,801,0.029166666666666664,16020.0
0.91801435,0.36755505,0.21975529,0.0,80200.0,0.20955105,-59.61137,802,0.012500000000000002,16040.0
0.91800994,0.36755577,0.21976002,0.0,80300.0,0.20954953,-59.327656,803,0.008333333333333333,16060.0
0.9180053,0.36755505,0.21976529,0.0025,80400.0,0.20954908,-58.230793,804,0.020833333333333332,16080.0
0.9180005,0.36755577,0.21977033,0.0016666666666666668,80500.0,0.20954873,-58.225246,805,0.024999999999999998,16100.0
0.91799426,0.36755595,0.21977504,0.0033333333333333335,80600.0,0.20954871,-60.14328,806,0.016666666666666666,16120.0
0.9179891,0.36755678,0.2197796,0.0008333333333333334,80700.0,0.20954816,-57.252186,807,0.012500000000000002,16140.0
0.91798395,0.36755833,0.21978219,0.0,80800.0,0.20954724,-57.26605,808,0.016666666666666666,16160.0
0.91797876,0.367559,0.21978498,0.0016666666666666668,80900.0,0.2095468,-60.89386,809,0.012500000000000002,16180.0
0.91797084,0.36755934,0.21979018,0.0,81000.0,0.20954745,-58.075367,810,0.004166666666666667,16200.0
0.9179651,0.36756065,0.21979354,0.0008333333333333334,81100.0,0.20954724,-58.31081,811,0.004166666666666667,16220.0
0.9179594,0.36756277,0.21979864,0.0008333333333333334,81200.0,0.20954747,-56.025288,812,0.025000000000000005,16240.0
0.9179519,0.36756465,0.21980314,0.0008333333333333334,81300.0,0.20954686,-57.624706,813,0.016666666666666666,16260.0
0.91794515,0.36756644,0.21980572,0.0008333333333333334,81400.0,0.2095467,-59.067383,814,0.012500000000000002,16280.0
0.9179372,0.36756828,0.21980877,0.0016666666666666668,81500.0,0.20954613,-56.37245,815,0.016666666666666666,16300.0
0.9179304,0.36756942,0.21981259,0.0,81600.0,0.20954542,-57.874195,816,0.008333333333333333,16320.0
0.9179233,0.36757112,0.21981616,0.0,81700.0,0.2095452,-56.42328,817,0.016666666666666666,16340.0
0.91791564,0.36757186,0.21982019,0.0016666666666666668,81800.0,0.20954533,-54.497303,818,0.041666666666666664,16360.0
0.91790795,0.36757222,0.21982242,0.0025,81900.0,0.20954566,-55.616333,819,0.025000000000000005,16380.0
0.91790086,0.367573,0.21982737,0.0033333333333333335,82000.0,0.20954515,-59.64406,820,0.004166666666666667,16400.0
0.9178948,0.36757454,0.21983133,0.0008333333333333334,82100.0,0.20954497,-57.230816,821,0.016666666666666666,16420.0
0.91788906,0.36757496,0.21983469,0.0016666666666666668,82200.0,0.20954455,-56.286133,822,0.020833333333333332,16440.0
0.9178817,0.36757517,0.21983947,0.0,82300.0,0.2095447,-57.233982,823,0.012500000000000002,16460.0
0.9178746,0.36757573,0.2198437,0.0,82400.0,0.20954478,-57.38942,824,0.008333333333333333,16480.0
0.91786814,0.3675758,0.21984877,0.0008333333333333334,82500.0,0.20954436,-58.60307,825,0.02916666666666667,16500.0
0.91786057,0.3675766,0.21985446,0.0016666666666666668,82600.0,0.20954382,-57.16679,826,0.025000000000000005,16520.0
0.9178527,0.36757728,0.21985905,0.0,82700.0,0.20954327,-59.38303,827,0.004166666666666667,16540.0
0.91784495,0.3675785,0.21986198,0.0016666666666666668,82800.0,0.20954305,-57.32643,828,0.016666666666666666,16560.0
0.917836,0.36757866,0.2198662,0.0,82900.0,0.20954292,-59.050793,829,0.012500000000000002,16580.0
0.9178265,0.36757842,0.2198701,0.0016666666666666668,83000.0,0.20954256,-57.597126,830,0.029166666666666664,16600.0
0.9178172,0.36757943,0.21987338,0.0008333333333333334,83100.0,0.20954274,-59.954754,831,0.008333333333333333,16620.0
0.91780806,0.36758018,0.21987481,0.0,83200.0,0.20954357,-59.444458,832,0.029166666666666664,16640.0
0.9178005,0.36758128,0.21987747,0.0,83300.0,0.20954366,-58.603867,833,0.02916666666666667,16660.0
0.91779083,0.36758217,0.21988137,0.0008333333333333334,83400.0,0.20954324,-58.706036,834,0.020833333333333332,16680.0
0.91778064,0.36758348,0.21988319,0.0016666666666666668,83500.0,0.20954312,-60.051197,835,0.012500000000000002,16700.0
0.9177709,0.36758462,0.21988659,0.0008333333333333334,83600.0,0.20954342,-60.131424,836,0.024999999999999998,16720.0
0.91776067,0.36758527,0.2198887,0.0008333333333333334,83700.0,0.20954321,-59.14159,837,0.012500000000000002,16740.0
0.9177522,0.36758563,0.21989031,0.0,83800.0,0.20954199,-60.145435,838,0.020833333333333332,16760.0
0.91774446,0.36758637,0.2198925,0.0,83900.0,0.2095412,-60.86176,839,0.008333333333333333,16780.0
0.91773605,0.36758772,0.21989526,0.0008333333333333334,84000.0,0.20954089,-58.81953,840,0.0375,16800.0
0.91772825,0.36758813,0.21989946,0.0008333333333333334,84100.0,0.20954104,-60.730595,841,0.004166666666666667,16820.0
0.91772145,0.36758932,0.21990333,0.0008333333333333334,84200.0,0.20954053,-59.01858,842,0.020833333333333332,16840.0
0.91771466,0.36758968,0.21990521,0.0033333333333333335,84300.0,0.20954053,-56.620983,843,0.016666666666666666,16860.0
0.917708,0.36759064,0.2199076,0.0025,84400.0,0.20953964,-57.26398,844,0.020833333333333332,16880.0
0.91769964,0.36759105,0.21991052,0.0016666666666666668,84500.0,0.20953941,-58.908024,845,0.020833333333333332,16900.0
0.91769296,0.3675913,0.2199136,0.0016666666666666668,84600.0,0.20953934,-60.127773,846,0.008333333333333333,16920.0
0.9176864,0.36759093,0.21991779,0.0,84700.0,0.20953925,-59.554504,847,0.02916666666666667,16940.0
0.91767806,0.36759028,0.21992068,0.0,84800.0,0.20953898,-61.481556,848,0.008333333333333333,16960.0
0.9176714,0.36758995,0.21992294,0.0025,84900.0,0.20953864,-58.637287,849,0.016666666666666666,16980.0
0.9176641,0.36758974,0.21992457,0.0008333333333333334,85000.0,0.2095383,-57.60426,850,0.025000000000000005,17000.0
0.91765815,0.3675898,0.21992843,0.0016666666666666668,85100.0,0.20953758,-58.45361,851,0.016666666666666666,17020.0
0.91765183,0.3675908,0.2199328,0.0025,85200.0,0.20953672,-56.8085,852,0.0375,17040.0
0.91764516,0.36759123,0.21993642,0.0016666666666666668,85300.0,0.20953548,-60.040394,853,0.016666666666666666,17060.0
0.9176391,0.36759153,0.21994032,0.0,85400.0,0.20953445,-58.71666,854,0.024999999999999998,17080.0
0.9176324,0.36759183,0.21994495,0.0016666666666666668,85500.0,0.20953421,-59.07968,855,0.025000000000000005,17100.0
0.9176262,0.36759195,0.21994872,0.0008333333333333334,85600.0,0.20953335,-60.32083,856,0.024999999999999998,17120.0
0.9176212,0.36759272,0.21995272,0.0008333333333333334,85700.0,0.20953225,-59.645496,857,0.020833333333333332,17140.0
0.9176161,0.36759266,0.21995793,0.0033333333333333335,85800.0,0.20953214,-56.94275,858,0.016666666666666666,17160.0
0.91761297,0.3675929,0.21996395,0.0025,85900.0,0.2095316,-60.472874,859,0.024999999999999998,17180.0
0.91761065,0.36759272,0.21996982,0.0008333333333333334,86000.0,0.20953013,-58.93404,860,0.03333333333333333,17200.0
0.917608,0.3675933,0.21997409,0.0016666666666666668,86100.0,0.20952952,-59.507977,861,0.016666666666666666,17220.0
0.9176045,0.36759415,0.21997918,0.0025,86200.0,0.20952909,-59.642933,862,0.008333333333333333,17240.0
0.9176007,0.36759433,0.2199849,0.0025,86300.0,0.20952778,-57.833576,863,0.03333333333333333,17260.0
0.9175961,0.36759558,0.21999025,0.0008333333333333334,86400.0,0.2095267,-58.863995,864,0.012500000000000002,17280.0
0.9175895,0.36759576,0.21999504,0.0033333333333333335,86500.0,0.20952542,-57.730606,865,0.012500000000000002,17300.0
0.9175841,0.3675973,0.21999796,0.0,86600.0,0.20952384,-57.940998,866,0.020833333333333332,17320.0
0.91757876,0.36759877,0.22000082,0.0016666666666666668,86700.0,0.20952277,-56.215954,867,0.03333333333333333,17340.0
0.9175717,0.36760092,0.22000514,0.0008333333333333334,86800.0,0.20952123,-57.016327,868,0.008333333333333333,17360.0
0.9175642,0.36760268,0.220012,0.0025,86900.0,0.20952062,-57.097507,869,0.008333333333333333,17380.0
0.9175577,0.36760476,0.22001769,0.0025,87000.0,0.20951964,-57.838604,870,0.012500000000000002,17400.0
0.9175505,0.3676059,0.22002025,0.0008333333333333334,87100.0,0.2095188,-57.918842,871,0.02916666666666667,17420.0
0.9175423,0.3676076,0.22002359,0.0008333333333333334,87200.0,0.20951863,-57.193024,872,0.016666666666666666,17440.0
0.9175355,0.36760935,0.2200259,0.0008333333333333334,87300.0,0.20951803,-58.24737,873,0.008333333333333333,17460.0
0.9175269,0.36761132,0.22002868,0.004166666666666667,87400.0,0.20951764,-56.839508,874,0.012500000000000002,17480.0
0.91751975,0.3676131,0.2200322,0.0008333333333333334,87500.0,0.20951732,-58.20743,875,0.020833333333333332,17500.0
0.91751236,0.36761537,0.22003515,0.0033333333333333335,87600.0,0.20951687,-56.7352,876,0.004166666666666667,17520.0
0.91750485,0.36761674,0.220039,0.0025,87700.0,0.20951681,-57.483624,877,0.025000000000000005,17540.0
0.91749746,0.36761937,0.2200417,0.0,87800.0,0.20951657,-58.392853,878,0.008333333333333333,17560.0
0.91748995,0.36762074,0.22004445,0.0008333333333333334,87900.0,0.20951737,-57.329258,879,0.012500000000000002,17580.0
0.9174822,0.3676221,0.22004946,0.0,88000.0,0.20951729,-58.510593,880,0.016666666666666666,17600.0
0.91747504,0.36762443,0.2200526,0.0025,88100.0,0.2095182,-57.626083,881,0.0,17620.0
0.91746783,0.3676262,0.22005688,0.0016666666666666668,88200.0,0.20951955,-55.127228,882,0.0375,17640.0
0.91746116,0.36762807,0.22006007,0.0016666666666666668,88300.0,0.20952041,-59.8633,883,0.0,17660.0
0.9174544,0.36763063,0.22006468,0.004166666666666667,88400.0,0.20952137,-57.39157,884,0.004166666666666667,17680.0
0.9174473,0.36763194,0.22006871,0.0008333333333333334,88500.0,0.20952146,-56.762463,885,0.016666666666666666,17700.0
0.9174397,0.36763296,0.22007413,0.0016666666666666668,88600.0,0.20952217,-57.066486,886,0.004166666666666667,17720.0
0.9174318,0.36763576,0.2200783,0.0,88700.0,0.2095229,-58.037678,887,0.008333333333333333,17740.0
0.917424,0.36763802,0.22008125,0.0025,88800.0,0.2095235,-58.36891,888,0.008333333333333333,17760.0
0.9174165,0.3676401,0.22008736,0.0008333333333333334,88900.0,0.20952415,-57.52589,889,0.020833333333333332,17780.0
0.9174084,0.3676413,0.22009254,0.0,89000.0,0.20952503,-58.230297,890,0.0,17800.0
0.9174011,0.36764327,0.22009718,0.0025,89100.0,0.20952566,-57.07083,891,0.008333333333333333,17820.0
0.917394,0.3676459,0.22010209,0.0016666666666666668,89200.0,0.20952594,-57.015797,892,0.016666666666666666,17840.0
0.91738534,0.3676482,0.22010426,0.0016666666666666668,89300.0,0.2095257,-59.921978,893,0.025000000000000005,17860.0
0.9173772,0.36764994,0.22010748,0.004166666666666667,89400.0,0.20952515,-56.97588,894,0.012500000000000002,17880.0
0.91736907,0.36765215,0.22011065,0.0033333333333333335,89500.0,0.20952468,-58.79894,895,0.025000000000000005,17900.0
0.91736,0.367654,0.22011288,0.0008333333333333334,89600.0,0.20952444,-57.987225,896,0.016666666666666666,17920.0
0.9173506,0.36765656,0.22011633,0.0,89700.0,0.20952506,-58.853165,897,0.016666666666666666,17940.0
0.91734093,0.36765775,0.22012043,0.0008333333333333334,89800.0,0.20952566,-57.140015,898,0.008333333333333333,17960.0
0.91733176,0.36765894,0.22012533,0.0025,89900.0,0.20952553,-58.586994,899,0.008333333333333333,17980.0
0.9173228,0.36766014,0.22012936,0.0016666666666666668,90000.0,0.20952518,-58.848644,900,0.016666666666666666,18000.0
0.91731375,0.3676615,0.2201324,0.0016666666666666668,90100.0,0.2095254,-56.901485,901,0.008333333333333333,18020.0
0.917305,0.36766133,0.22013716,0.0008333333333333334,90200.0,0.20952474,-57.712997,902,0.004166666666666667,18040.0
0.91729575,0.36766186,0.22013979,0.0008333333333333334,90300.0,0.209525,-54.938946,903,0.03333333333333333,18060.0
0.91728896,0.36766234,0.22014551,0.0016666666666666668,90400.0,0.20952433,-58.95653,904,0.008333333333333333,18080.0
0.91728354,0.36766243,0.22015135,0.0,90500.0,0.20952493,-58.508877,905,0.008333333333333333,18100.0
0.91727877,0.3676629,0.22015746,0.0008333333333333334,90600.0,0.20952542,-56.65073,906,0.02916666666666667,18120.0
0.9172738,0.36766294,0.22016351,0.0033333333333333335,90700.0,0.20952536,-57.293934,907,0.020833333333333332,18140.0
0.9172686,0.36766323,0.2201692,0.0025,90800.0,0.20952494,-57.103016,908,0.020833333333333332,18160.0
0.917263,0.3676643,0.22017498,0.0,90900.0,0.20952459,-57.34464,909,0.025000000000000005,18180.0
0.9172566,0.36766508,0.2201807,0.0,91000.0,0.20952433,-56.33093,910,0.016666666666666666,18200.0
0.91724914,0.3676664,0.22018494,0.0025,91100.0,0.20952356,-58.938232,911,0.012500000000000002,18220.0
0.9172413,0.36766753,0.2201897,0.0016666666666666668,91200.0,0.20952256,-56.27193,912,0.012500000000000002,18240.0
0.9172318,0.36766902,0.22019458,0.0016666666666666668,91300.0,0.20952146,-57.673832,913,0.020833333333333332,18260.0
0.9172225,0.36767098,0.22020043,0.0016666666666666668,91400.0,0.20952077,-58.29643,914,0.008333333333333333,18280.0
0.91721267,0.36767194,0.22020592,0.0008333333333333334,91500.0,0.20951925,-61.647156,915,0.012500000000000002,18300.0
0.9172037,0.3676735,0.22021373,0.0,91600.0,0.20951836,-58.071667,916,0.020833333333333332,18320.0
0.91719407,0.3676754,0.22021906,0.0008333333333333334,91700.0,0.20951742,-57.119873,917,0.041666666666666664,18340.0
0.91718477,0.367677,0.22022502,0.0025,91800.0,0.20951688,-57.71665,918,0.016666666666666666,18360.0
0.9171755,0.3676788,0.22023101,0.0016666666666666668,91900.0,0.20951642,-58.380116,919,0.03333333333333333,18380.0
0.9171656,0.367681,0.22023626,0.005,92000.0,0.20951603,-59.50896,920,0.025000000000000005,18400.0
0.9171564,0.3676832,0.22024302,0.0033333333333333335,92100.0,0.20951538,-59.02269,921,0.008333333333333333,18420.0
0.9171472,0.36768565,0.22024776,0.0016666666666666668,92200.0,0.20951426,-61.049908,922,0.012500000000000002,18440.0
0.9171398,0.36768797,0.2202522,0.0008333333333333334,92300.0,0.2095136,-57.8314,923,0.025000000000000005,18460.0
0.91713095,0.3676887,0.22026038,0.0016666666666666668,92400.0,0.20951344,-60.595173,924,0.025000000000000005,18480.0
0.91712123,0.36768928,0.22026587,0.0033333333333333335,92500.0,0.2095129,-59.807053,925,0.008333333333333333,18500.0
0.91711265,0.36769035,0.22027166,0.0008333333333333334,92600.0,0.20951216,-59.475666,926,0.004166666666666667,18520.0
0.91710347,0.36769184,0.22027826,0.0016666666666666668,92700.0,0.20951147,-58.676178,927,0.016666666666666666,18540.0
0.9170947,0.3676931,0.2202837,0.0008333333333333334,92800.0,0.20951098,-57.948933,928,0.025000000000000005,18560.0
0.91708463,0.36769438,0.22028609,0.0025,92900.0,0.20951061,-61.15178,929,0.008333333333333333,18580.0
0.91707486,0.36769506,0.2202907,0.0,93000.0,0.20951003,-59.654545,930,0.0,18600.0
0.9170658,0.36769614,0.22029246,0.0008333333333333334,93100.0,0.20950921,-58.431362,931,0.008333333333333333,18620.0
0.91705745,0.36769757,0.22029483,0.0,93200.0,0.20950837,-58.17575,932,0.016666666666666666,18640.0
0.9170501,0.36769995,0.22029807,0.0,93300.0,0.20950834,-62.256104,933,0.0,18660.0
0.9170415,0.36770108,0.22030182,0.0008333333333333334,93400.0,0.20950742,-59.487213,934,0.025000000000000005,18680.0
0.917033,0.36770186,0.22030647,0.0008333333333333334,93500.0,0.20950653,-59.737873,935,0.025000000000000005,18700.0
0.9170256,0.36770496,0.2203082,0.0008333333333333334,93600.0,0.20950632,-58.537327,936,0.012500000000000002,18720.0
